probeId	geneId
1416372_at	ENSMUSG00000021518
1416373_at	ENSMUSG00000027618
1416374_at	ENSMUSG00000021824
1416375_at	ENSMUSG00000021824
1416376_at	ENSMUSG00000037278
1416377_at	ENSMUSG00000041837
1416378_at	ENSMUSG00000002963
1416379_at	ENSMUSG00000031934
1416380_at	ENSMUSG00000002227
1416381_a_at	ENSMUSG00000024953
1416382_at	ENSMUSG00000030560
1416383_a_at	ENSMUSG00000024892
1416384_a_at	ENSMUSG00000055681
1416385_a_at	ENSMUSG00000007458
1416386_a_at	ENSMUSG00000007458
1416387_at	ENSMUSG00000025417
1416388_at	ENSMUSG00000025417
1416389_a_at	ENSMUSG00000022106
1416390_at	ENSMUSG00000022106
1416391_at	ENSMUSG00000029624
1416392_a_at	ENSMUSG00000024121
1416393_at	ENSMUSG00000004268
1416394_at	ENSMUSG00000028416
1416395_at	ENSMUSG00000020444
1416396_at	ENSMUSG00000022808
1416397_at	ENSMUSG00000070462
1416398_at	ENSMUSG00000070462
1416399_a_at	ENSMUSG00000004070
1416400_at	ENSMUSG00000022571
1416401_at	ENSMUSG00000027215
1416402_at	ENSMUSG00000031974
1416403_at	ENSMUSG00000031974
1416404_s_at	ENSMUSG00000037563
1416405_at	ENSMUSG00000031375
1416406_at	ENSMUSG00000013698
1416407_at	ENSMUSG00000013698
1416408_at	ENSMUSG00000020777
1416409_at	ENSMUSG00000020777
1416410_at	ENSMUSG00000005447
1416411_at	ENSMUSG00000040562
1416412_at	ENSMUSG00000028245
1416413_at	ENSMUSG00000055298
1416414_at	ENSMUSG00000029163
1416415_a_at	ENSMUSG00000037894
1416416_x_at	ENSMUSG00000058135
1416417_a_at	ENSMUSG00000033938
1416418_at	ENSMUSG00000030161
1416419_s_at	ENSMUSG00000030161
1416420_a_at	ENSMUSG00000062456
1416420_a_at	ENSMUSG00000047215
1416420_a_at	ENSMUSG00000071269
1416420_a_at	ENSMUSG00000071292
1416421_a_at	ENSMUSG00000068882
1416422_a_at	ENSMUSG00000068882
1416423_x_at	ENSMUSG00000068882
1416424_at	ENSMUSG00000024197
1416425_at	ENSMUSG00000003464
1416426_at	ENSMUSG00000017831
1416427_at	ENSMUSG00000063015
1416428_at	ENSMUSG00000036442
1416429_a_at	ENSMUSG00000027187
1416430_at	ENSMUSG00000027187
1416431_at	ENSMUSG00000001473
1416432_at	ENSMUSG00000026773
1416433_at	ENSMUSG00000028884
1416434_at	ENSMUSG00000032191
1416435_at	ENSMUSG00000030339
1416436_a_at	ENSMUSG00000005882
1416437_a_at	ENSMUSG00000024163
1416438_at	ENSMUSG00000002524
1416439_at	ENSMUSG00000042462
1416440_at	ENSMUSG00000019818
1416441_at	ENSMUSG00000039007
1416442_at	ENSMUSG00000053560
1416443_a_at	ENSMUSG00000052833
1416444_at	ENSMUSG00000021364
1416445_at	ENSMUSG00000002017
1416446_at	ENSMUSG00000032328
1416447_at	ENSMUSG00000032328
1416448_at	ENSMUSG00000074797
1416449_x_at	ENSMUSG00000004626
1416450_at	ENSMUSG00000023980
1416451_s_at	ENSMUSG00000023980
1416452_at	ENSMUSG00000030934
1416453_x_at	ENSMUSG00000061983
1416453_x_at	ENSMUSG00000067038
1416453_x_at	ENSMUSG00000078087
1416454_s_at	ENSMUSG00000035783
1416455_a_at	ENSMUSG00000032060
1416456_a_at	ENSMUSG00000062778
1416457_at	ENSMUSG00000007039
1416458_at	ENSMUSG00000062421
1416459_at	ENSMUSG00000062421
1416460_at	ENSMUSG00000022613
1416461_at	ENSMUSG00000027184
1416462_at	ENSMUSG00000027184
1416463_at	ENSMUSG00000027184
1416464_at	ENSMUSG00000006574
1416465_a_at	ENSMUSG00000024091
1416466_at	ENSMUSG00000024091
1416467_at	ENSMUSG00000000787
1416468_at	ENSMUSG00000053279
1416469_at	ENSMUSG00000001089
1416470_a_at	ENSMUSG00000030062
1416471_at	ENSMUSG00000040774
1416472_at	ENSMUSG00000031357
1416473_a_at	ENSMUSG00000032816
1416474_at	ENSMUSG00000032816
1416475_at	ENSMUSG00000037096
1416475_at	ENSMUSG00000091896
1416476_a_at	ENSMUSG00000091896
1416477_at	ENSMUSG00000037096
1416477_at	ENSMUSG00000091896
1416478_a_at	ENSMUSG00000019179
1416479_a_at	ENSMUSG00000021361
1416480_a_at	ENSMUSG00000038412
1416481_s_at	ENSMUSG00000038412
1416482_at	ENSMUSG00000040785
1416483_at	ENSMUSG00000040785
1416484_at	ENSMUSG00000040785
1416485_at	ENSMUSG00000013701
1416486_at	ENSMUSG00000028029
1416487_a_at	ENSMUSG00000053110
1416488_at	ENSMUSG00000029385
1416489_at	ENSMUSG00000029186
1416490_at	ENSMUSG00000031919
1416491_at	ENSMUSG00000063160
1416492_at	ENSMUSG00000002068
1416493_at	ENSMUSG00000028757
1416494_at	ENSMUSG00000028648
1416495_s_at	ENSMUSG00000028648
1416496_at	ENSMUSG00000055302
1416497_at	ENSMUSG00000025823
1416498_at	ENSMUSG00000024538
1416499_a_at	ENSMUSG00000031516
1416500_at	ENSMUSG00000025240
1416501_at	ENSMUSG00000024122
1416502_a_at	ENSMUSG00000045302
1416503_at	ENSMUSG00000047557
1416504_at	ENSMUSG00000029512
1416505_at	ENSMUSG00000023034
1416506_at	ENSMUSG00000021024
1416508_at	ENSMUSG00000015804
1416509_at	ENSMUSG00000025016
1416510_at	ENSMUSG00000003299
1416511_a_at	ENSMUSG00000041598
1416512_at	ENSMUSG00000039183
1416513_at	ENSMUSG00000052911
1416514_a_at	ENSMUSG00000029581
1416515_at	ENSMUSG00000029581
1416516_at	ENSMUSG00000029581
1416517_at	ENSMUSG00000004565
1416518_at	ENSMUSG00000042279
1416519_at	ENSMUSG00000066478
1416519_at	ENSMUSG00000057863
1416520_x_at	ENSMUSG00000057863
1416520_x_at	ENSMUSG00000066771
1416520_x_at	ENSMUSG00000066629
1416520_x_at	ENSMUSG00000066478
1416521_at	ENSMUSG00000041571
1416522_a_at	ENSMUSG00000072772
1416522_a_at	ENSMUSG00000004263
1416523_at	ENSMUSG00000035896
1416524_at	ENSMUSG00000057522
1416525_at	ENSMUSG00000057522
1416526_a_at	ENSMUSG00000028964
1416527_at	ENSMUSG00000019832
1416528_at	ENSMUSG00000028843
1416529_at	ENSMUSG00000030208
1416530_a_at	ENSMUSG00000021871
1416531_at	ENSMUSG00000025068
1416532_at	ENSMUSG00000045482
1416533_at	ENSMUSG00000058709
1416534_at	ENSMUSG00000024826
1416535_at	ENSMUSG00000037570
1416536_at	ENSMUSG00000020156
1416537_at	ENSMUSG00000030284
1416538_at	ENSMUSG00000001942
1416539_at	ENSMUSG00000001942
1416540_at	ENSMUSG00000025793
1416541_at	ENSMUSG00000001829
1416542_at	ENSMUSG00000024193
1416543_at	ENSMUSG00000015839
1416544_at	ENSMUSG00000029687
1416545_at	ENSMUSG00000031823
1416546_a_at	ENSMUSG00000091086
1416546_a_at	ENSMUSG00000057605
1416546_a_at	ENSMUSG00000029614
1416547_at	ENSMUSG00000026032
1416548_at	ENSMUSG00000018999
1416549_at	ENSMUSG00000018999
1416550_at	ENSMUSG00000018999
1416551_at	ENSMUSG00000029467
1416552_at	ENSMUSG00000060461
1416552_at	ENSMUSG00000069620
1416553_at	ENSMUSG00000025144
1416554_at	ENSMUSG00000055044
1416555_at	ENSMUSG00000062762
1416556_at	ENSMUSG00000006736
1416557_a_at	ENSMUSG00000020929
1416558_at	ENSMUSG00000035683
1416559_at	ENSMUSG00000030888
1416560_at	ENSMUSG00000018459
1416561_at	ENSMUSG00000070880
1416562_at	ENSMUSG00000070880
1416563_at	ENSMUSG00000028633
1416564_at	ENSMUSG00000063060
1416565_at	ENSMUSG00000036751
1416566_at	ENSMUSG00000030224
1416567_s_at	ENSMUSG00000016252
1416568_a_at	ENSMUSG00000022185
1416569_at	ENSMUSG00000027671
1416570_s_at	ENSMUSG00000027774
1416571_at	ENSMUSG00000017386
1416572_at	ENSMUSG00000000957
1416573_at	ENSMUSG00000020260
1416574_at	ENSMUSG00000016831
1416575_at	ENSMUSG00000000028
1416576_at	ENSMUSG00000053113
1416577_a_at	ENSMUSG00000022400
1416578_at	ENSMUSG00000022400
1416579_a_at	ENSMUSG00000045394
1416580_a_at	ENSMUSG00000039615
1416581_at	ENSMUSG00000026917
1416582_a_at	ENSMUSG00000024959
1416583_at	ENSMUSG00000024959
1416584_at	ENSMUSG00000029119
1416585_at	ENSMUSG00000030079
1416586_at	ENSMUSG00000042097
1416587_a_at	ENSMUSG00000051768
1416588_at	ENSMUSG00000026204
1416589_at	ENSMUSG00000018593
1416590_a_at	ENSMUSG00000002059
1416591_at	ENSMUSG00000002059
1416592_at	ENSMUSG00000021591
1416593_at	ENSMUSG00000021591
1416594_at	ENSMUSG00000031548
1416595_at	ENSMUSG00000032459
1416596_at	ENSMUSG00000007034
1416597_at	ENSMUSG00000002833
1416598_at	ENSMUSG00000014303
1416599_at	ENSMUSG00000014303
1416600_a_at	ENSMUSG00000022951
1416601_a_at	ENSMUSG00000022951
1416602_a_at	ENSMUSG00000030166
1416603_at	ENSMUSG00000028936
1416604_at	ENSMUSG00000022551
1416605_at	ENSMUSG00000001056
1416606_s_at	ENSMUSG00000001056
1416607_at	ENSMUSG00000031938
1416608_a_at	ENSMUSG00000052712
1416609_at	ENSMUSG00000052712
1416610_a_at	ENSMUSG00000004319
1416611_at	ENSMUSG00000040188
1416612_at	ENSMUSG00000024087
1416613_at	ENSMUSG00000024087
1416614_at	ENSMUSG00000091337
1416615_at	ENSMUSG00000002660
1416616_s_at	ENSMUSG00000002660
1416617_at	ENSMUSG00000027452
1416618_at	ENSMUSG00000062729
1416619_at	ENSMUSG00000020101
1416620_at	ENSMUSG00000039354
1416621_at	ENSMUSG00000020536
1416622_at	ENSMUSG00000061979
1416623_at	ENSMUSG00000028047
1416624_a_at	ENSMUSG00000090137
1416624_a_at	ENSMUSG00000055553
1416624_a_at	ENSMUSG00000068240
1416625_at	ENSMUSG00000023224
1416626_at	ENSMUSG00000029522
1416627_at	ENSMUSG00000027315
1416628_at	ENSMUSG00000075043
1416629_at	ENSMUSG00000001918
1416630_at	ENSMUSG00000007872
1416631_at	ENSMUSG00000032952
1416632_at	ENSMUSG00000032418
1416633_a_at	ENSMUSG00000032381
1416634_at	ENSMUSG00000032381
1416635_at	ENSMUSG00000019872
1416636_at	ENSMUSG00000028945
1416637_at	ENSMUSG00000028962
1416638_at	ENSMUSG00000049532
1416639_at	ENSMUSG00000028976
1416640_at	ENSMUSG00000090122
1416641_at	ENSMUSG00000056394
1416642_a_at	ENSMUSG00000060126
1416644_a_at	ENSMUSG00000057969
1416645_a_at	ENSMUSG00000054932
1416646_at	ENSMUSG00000054932
1416647_at	ENSMUSG00000060376
1416648_at	ENSMUSG00000018707
1416649_at	ENSMUSG00000028356
1416650_at	ENSMUSG00000035191
1416652_at	ENSMUSG00000021388
1416653_at	ENSMUSG00000027882
1416654_at	ENSMUSG00000066152
1416655_at	ENSMUSG00000048970
1416656_at	ENSMUSG00000007041
1416657_at	ENSMUSG00000001729
1416658_at	ENSMUSG00000027004
1416659_at	ENSMUSG00000024991
1416660_at	ENSMUSG00000024991
1416661_at	ENSMUSG00000024991
1416662_at	ENSMUSG00000009614
1416663_at	ENSMUSG00000000399
1416664_at	ENSMUSG00000006398
1416665_at	ENSMUSG00000030652
1416666_at	ENSMUSG00000026249
1416667_at	ENSMUSG00000031168
1416668_at	ENSMUSG00000022337
1416669_s_at	ENSMUSG00000061315
1416670_at	ENSMUSG00000015697
1416671_a_at	ENSMUSG00000004567
1416672_s_at	ENSMUSG00000004567
1416673_at	ENSMUSG00000040605
1416674_at	ENSMUSG00000028909
1416675_s_at	ENSMUSG00000010660
1416676_at	ENSMUSG00000022875
1416676_at	ENSMUSG00000060459
1416677_at	ENSMUSG00000000049
1416678_at	ENSMUSG00000019373
1416679_at	ENSMUSG00000028127
1416680_at	ENSMUSG00000025326
1416681_at	ENSMUSG00000025326
1416682_at	ENSMUSG00000025326
1416683_at	ENSMUSG00000036606
1416684_at	ENSMUSG00000046865
1416685_s_at	ENSMUSG00000046865
1416686_at	ENSMUSG00000032374
1416687_at	ENSMUSG00000032374
1416688_at	ENSMUSG00000033419
1416689_at	ENSMUSG00000005968
1416690_at	ENSMUSG00000023952
1416691_at	ENSMUSG00000023952
1416692_at	ENSMUSG00000033983
1416693_at	ENSMUSG00000046714
1416694_at	ENSMUSG00000050553
1416695_at	ENSMUSG00000041736
1416696_at	ENSMUSG00000019579
1416697_at	ENSMUSG00000035000
1416698_a_at	ENSMUSG00000028044
1416699_at	ENSMUSG00000027637
1416700_at	ENSMUSG00000017144
1416701_at	ENSMUSG00000017144
1416702_at	ENSMUSG00000027834
1416703_at	ENSMUSG00000053436
1416704_at	ENSMUSG00000053436
1416705_at	ENSMUSG00000026005
1416706_at	ENSMUSG00000026005
1416707_a_at	ENSMUSG00000028066
1416708_a_at	ENSMUSG00000001248
1416709_a_at	ENSMUSG00000047084
1416710_at	ENSMUSG00000033578
1416711_at	ENSMUSG00000035033
1416712_at	ENSMUSG00000063931
1416713_at	ENSMUSG00000014846
1416714_at	ENSMUSG00000041515
1416715_at	ENSMUSG00000042367
1416716_at	ENSMUSG00000022203
1416717_at	ENSMUSG00000023930
1416718_at	ENSMUSG00000004892
1416719_a_at	ENSMUSG00000052146
1416720_at	ENSMUSG00000016921
1416721_s_at	ENSMUSG00000016921
1416722_at	ENSMUSG00000032329
1416723_at	ENSMUSG00000053477
1416724_x_at	ENSMUSG00000053477
1416726_s_at	ENSMUSG00000060860
1416727_a_at	ENSMUSG00000024646
1416728_at	ENSMUSG00000024387
1416729_at	ENSMUSG00000059481
1416730_at	ENSMUSG00000024785
1416731_at	ENSMUSG00000017485
1416732_at	ENSMUSG00000017485
1416733_at	ENSMUSG00000025609
1416734_at	ENSMUSG00000025609
1416735_at	ENSMUSG00000031591
1416736_at	ENSMUSG00000078676
1416737_at	ENSMUSG00000003865
1416738_at	ENSMUSG00000029458
1416739_a_at	ENSMUSG00000029458
1416740_at	ENSMUSG00000026837
1416741_at	ENSMUSG00000026837
1416742_at	ENSMUSG00000031954
1416743_at	ENSMUSG00000026670
1416744_at	ENSMUSG00000026670
1416745_x_at	ENSMUSG00000026670
1416746_at	ENSMUSG00000049932
1416747_at	ENSMUSG00000045665
1416748_a_at	ENSMUSG00000031928
1416749_at	ENSMUSG00000006205
1416750_at	ENSMUSG00000036078
1416751_a_at	ENSMUSG00000027905
1416752_at	ENSMUSG00000021798
1416753_at	ENSMUSG00000025855
1416754_at	ENSMUSG00000025855
1416755_at	ENSMUSG00000005483
1416756_at	ENSMUSG00000005483
1416757_at	ENSMUSG00000032400
1416758_at	ENSMUSG00000034255
1416759_at	ENSMUSG00000019823
1416760_at	ENSMUSG00000021130
1416761_at	ENSMUSG00000031891
1416762_at	ENSMUSG00000041959
1416763_at	ENSMUSG00000039128
1416764_at	ENSMUSG00000019054
1416765_s_at	ENSMUSG00000014301
1416766_at	ENSMUSG00000073481
1416767_a_at	ENSMUSG00000037822
1416768_at	ENSMUSG00000037822
1416769_s_at	ENSMUSG00000033379
1416770_at	ENSMUSG00000026277
1416771_at	ENSMUSG00000028847
1416772_at	ENSMUSG00000028607
1416773_at	ENSMUSG00000031016
1416774_at	ENSMUSG00000031016
1416775_at	ENSMUSG00000057229
1416776_at	ENSMUSG00000030905
1416777_at	ENSMUSG00000030366
1416778_at	ENSMUSG00000045954
1416779_at	ENSMUSG00000045954
1416780_at	ENSMUSG00000033065
1416781_at	ENSMUSG00000031149
1416782_s_at	ENSMUSG00000031149
1416783_at	ENSMUSG00000061762
1416784_at	ENSMUSG00000031233
1416785_at	ENSMUSG00000053519
1416786_at	ENSMUSG00000026836
1416788_a_at	ENSMUSG00000002010
1416789_at	ENSMUSG00000002010
1416790_a_at	ENSMUSG00000034674
1416790_a_at	ENSMUSG00000047347
1416791_a_at	ENSMUSG00000010097
1416792_at	ENSMUSG00000029147
1416793_at	ENSMUSG00000059811
1416794_at	ENSMUSG00000059811
1416795_at	ENSMUSG00000021947
1416796_at	ENSMUSG00000066877
1416797_at	ENSMUSG00000066877
1416798_a_at	ENSMUSG00000024177
1416799_at	ENSMUSG00000027365
1416800_at	ENSMUSG00000027365
1416801_at	ENSMUSG00000027365
1416802_a_at	ENSMUSG00000024791
1416803_at	ENSMUSG00000002732
1416804_at	ENSMUSG00000024937
1416805_at	ENSMUSG00000027955
1416806_at	ENSMUSG00000018861
1416807_at	ENSMUSG00000079435
1416808_at	ENSMUSG00000005397
1416809_at	ENSMUSG00000056035
1416810_at	ENSMUSG00000002768
1416811_s_at	ENSMUSG00000044258
1416811_s_at	ENSMUSG00000074874
1416812_at	ENSMUSG00000071337
1416813_at	ENSMUSG00000071337
1416814_at	ENSMUSG00000071337
1416815_s_at	ENSMUSG00000066979
1416816_at	ENSMUSG00000026393
1416817_at	ENSMUSG00000026393
1416818_at	ENSMUSG00000030770
1416819_at	ENSMUSG00000019471
1416820_at	ENSMUSG00000019471
1416821_at	ENSMUSG00000003527
1416822_at	ENSMUSG00000003527
1416823_a_at	ENSMUSG00000044252
1416824_at	ENSMUSG00000027165
1416825_at	ENSMUSG00000027488
1416826_a_at	ENSMUSG00000023984
1416827_at	ENSMUSG00000029925
1416828_at	ENSMUSG00000027273
1416829_at	ENSMUSG00000025393
1416830_at	ENSMUSG00000001418
1416831_at	ENSMUSG00000007038
1416832_at	ENSMUSG00000053897
1416833_at	ENSMUSG00000024694
1416834_x_at	ENSMUSG00000002416
1416835_s_at	ENSMUSG00000075232
1416835_s_at	ENSMUSG00000060096
1416835_s_at	ENSMUSG00000063953
1416836_at	ENSMUSG00000022175
1416837_at	ENSMUSG00000003873
1416838_at	ENSMUSG00000023921
1416839_at	ENSMUSG00000023921
1416840_at	ENSMUSG00000008035
1416841_at	ENSMUSG00000035171
1416842_at	ENSMUSG00000004032
1416843_at	ENSMUSG00000026239
1416844_at	ENSMUSG00000020230
1416845_at	ENSMUSG00000024736
1416846_a_at	ENSMUSG00000035357
1416847_s_at	ENSMUSG00000032623
1416847_s_at	ENSMUSG00000066867
1416848_at	ENSMUSG00000084786
1416849_at	ENSMUSG00000037710
1416850_s_at	ENSMUSG00000037710
1416851_at	ENSMUSG00000022403
1416852_a_at	ENSMUSG00000028833
1416853_at	ENSMUSG00000028833
1416854_at	ENSMUSG00000029188
1416855_at	ENSMUSG00000052957
1416856_at	ENSMUSG00000035399
1416857_at	ENSMUSG00000002064
1416858_a_at	ENSMUSG00000020949
1416859_at	ENSMUSG00000020949
1416860_s_at	ENSMUSG00000045969
1416861_at	ENSMUSG00000026718
1416862_at	ENSMUSG00000026718
1416863_at	ENSMUSG00000007950
1416864_at	ENSMUSG00000036160
1416865_at	ENSMUSG00000025265
1416866_at	ENSMUSG00000032757
1416867_at	ENSMUSG00000032757
1416868_at	ENSMUSG00000028551
1416869_x_at	ENSMUSG00000027582
1416869_x_at	ENSMUSG00000090077
1416870_at	ENSMUSG00000022420
1416871_at	ENSMUSG00000025473
1416872_at	ENSMUSG00000067377
1416873_a_at	ENSMUSG00000025358
1416874_a_at	ENSMUSG00000003437
1416875_at	ENSMUSG00000022439
1416876_at	ENSMUSG00000022439
1416877_a_at	ENSMUSG00000030335
1416878_at	ENSMUSG00000030335
1416879_at	ENSMUSG00000030335
1416880_at	ENSMUSG00000038612
1416881_at	ENSMUSG00000038612
1416882_at	ENSMUSG00000030844
1416883_at	ENSMUSG00000002981
1416884_at	ENSMUSG00000029836
1416884_at	ENSMUSG00000057886
1416884_at	ENSMUSG00000059647
1416885_at	ENSMUSG00000063236
1416886_at	ENSMUSG00000000581
1416887_at	ENSMUSG00000000581
1416888_at	ENSMUSG00000031077
1416889_at	ENSMUSG00000031097
1416890_at	ENSMUSG00000042729
1416891_at	ENSMUSG00000021224
1416892_s_at	ENSMUSG00000026655
1416893_at	ENSMUSG00000026655
1416894_at	ENSMUSG00000063802
1416895_at	ENSMUSG00000027954
1416896_at	ENSMUSG00000003644
1416897_at	ENSMUSG00000022906
1416898_a_at	ENSMUSG00000003184
1416899_at	ENSMUSG00000047751
1416900_s_at	ENSMUSG00000087408
1416900_s_at	ENSMUSG00000055694
1416901_at	ENSMUSG00000021242
1416902_a_at	ENSMUSG00000061518
1416902_a_at	ENSMUSG00000079941
1416903_at	ENSMUSG00000030824
1416904_at	ENSMUSG00000027763
1416905_at	ENSMUSG00000023247
1416906_at	ENSMUSG00000029472
1416907_at	ENSMUSG00000026374
1416908_s_at	ENSMUSG00000026374
1416909_at	ENSMUSG00000010607
1416910_at	ENSMUSG00000022013
1416911_a_at	ENSMUSG00000023075
1416912_at	ENSMUSG00000023075
1416913_at	ENSMUSG00000057400
1416913_at	ENSMUSG00000078964
1416914_s_at	ENSMUSG00000024939
1416914_s_at	ENSMUSG00000079478
1416915_at	ENSMUSG00000005370
1416916_at	ENSMUSG00000003051
1416917_at	ENSMUSG00000040822
1416918_at	ENSMUSG00000000881
1416919_a_at	ENSMUSG00000027378
1416920_at	ENSMUSG00000006456
1416921_x_at	ENSMUSG00000030695
1416922_a_at	ENSMUSG00000022051
1416923_a_at	ENSMUSG00000022051
1416924_at	ENSMUSG00000047843
1416925_at	ENSMUSG00000001440
1416926_at	ENSMUSG00000028211
1416927_at	ENSMUSG00000028211
1416928_at	ENSMUSG00000089824
1416929_at	ENSMUSG00000089824
1416930_at	ENSMUSG00000034634
1416931_at	ENSMUSG00000026036
1416932_at	ENSMUSG00000031979
1416933_at	ENSMUSG00000005514
1416934_at	ENSMUSG00000031337
1416935_at	ENSMUSG00000018507
1416936_at	ENSMUSG00000025375
1416937_at	ENSMUSG00000018567
1416938_at	ENSMUSG00000063787
1416939_at	ENSMUSG00000020089
1416940_at	ENSMUSG00000021868
1416941_s_at	ENSMUSG00000040731
1416942_at	ENSMUSG00000021583
1416943_at	ENSMUSG00000021774
1416944_a_at	ENSMUSG00000020694
1416945_at	ENSMUSG00000038502
1416946_a_at	ENSMUSG00000036138
1416946_a_at	ENSMUSG00000010651
1416947_s_at	ENSMUSG00000010651
1416947_s_at	ENSMUSG00000036138
1416948_at	ENSMUSG00000075279
1416948_at	ENSMUSG00000037772
1416949_s_at	ENSMUSG00000024327
1416950_at	ENSMUSG00000062210
1416951_a_at	ENSMUSG00000021114
1416952_at	ENSMUSG00000021114
1416953_at	ENSMUSG00000019997
1416954_at	ENSMUSG00000025792
1416955_at	ENSMUSG00000025792
1416956_at	ENSMUSG00000028931
1416957_at	ENSMUSG00000032053
1416958_at	ENSMUSG00000021775
1416959_at	ENSMUSG00000021775
1416960_at	ENSMUSG00000071649
1416961_at	ENSMUSG00000040084
1416962_at	ENSMUSG00000028896
1416963_at	ENSMUSG00000036352
1416964_at	ENSMUSG00000033216
1416965_at	ENSMUSG00000039278
1416966_at	ENSMUSG00000063796
1416967_at	ENSMUSG00000074637
1416968_a_at	ENSMUSG00000042289
1416969_at	ENSMUSG00000022385
1416970_a_at	ENSMUSG00000032330
1416971_at	ENSMUSG00000032330
1416972_at	ENSMUSG00000063543
1416972_at	ENSMUSG00000063480
1416972_at	ENSMUSG00000091655
1416973_at	ENSMUSG00000091655
1416973_at	ENSMUSG00000063543
1416973_at	ENSMUSG00000063480
1416974_at	ENSMUSG00000055371
1416975_at	ENSMUSG00000055371
1416976_at	ENSMUSG00000055371
1416977_at	ENSMUSG00000055371
1416978_at	ENSMUSG00000003420
1416979_at	ENSMUSG00000029649
1416980_at	ENSMUSG00000025347
1416981_at	ENSMUSG00000044167
1416982_at	ENSMUSG00000044167
1416983_s_at	ENSMUSG00000044167
1416984_at	ENSMUSG00000023967
1416985_at	ENSMUSG00000037902
1416986_a_at	ENSMUSG00000037902
1416987_at	ENSMUSG00000027167
1416988_at	ENSMUSG00000024151
1416989_at	ENSMUSG00000017288
1416990_at	ENSMUSG00000039656
1416991_at	ENSMUSG00000032342
1416992_at	ENSMUSG00000018169
1416993_at	ENSMUSG00000031753
1416994_at	ENSMUSG00000041278
1416995_at	ENSMUSG00000027257
1416996_at	ENSMUSG00000003134
1416997_a_at	ENSMUSG00000006930
1416998_at	ENSMUSG00000061024
1416999_at	ENSMUSG00000019822
1417000_at	ENSMUSG00000030083
1417001_a_at	ENSMUSG00000037266
1417004_at	ENSMUSG00000014402
1417005_at	ENSMUSG00000021288
1417006_at	ENSMUSG00000032299
1417007_a_at	ENSMUSG00000009907
1417008_at	ENSMUSG00000026853
1417009_at	ENSMUSG00000092005
1417009_at	ENSMUSG00000055172
1417010_at	ENSMUSG00000063659
1417011_at	ENSMUSG00000022261
1417012_at	ENSMUSG00000022261
1417013_at	ENSMUSG00000041548
1417014_at	ENSMUSG00000041548
1417015_at	ENSMUSG00000025795
1417016_at	ENSMUSG00000029454
1417017_at	ENSMUSG00000003555
1417018_at	ENSMUSG00000024909
1417019_a_at	ENSMUSG00000017499
1417020_at	ENSMUSG00000031518
1417021_a_at	ENSMUSG00000005883
1417022_at	ENSMUSG00000031297
1417023_a_at	ENSMUSG00000062515
1417024_at	ENSMUSG00000001380
1417025_at	ENSMUSG00000060586
1417026_at	ENSMUSG00000024346
1417027_at	ENSMUSG00000027993
1417028_a_at	ENSMUSG00000027993
1417029_a_at	ENSMUSG00000027993
1417030_at	ENSMUSG00000026627
1417031_at	ENSMUSG00000026627
1417032_at	ENSMUSG00000009293
1417033_at	ENSMUSG00000009293
1417034_at	ENSMUSG00000002043
1417035_at	ENSMUSG00000024790
1417036_at	ENSMUSG00000024790
1417037_at	ENSMUSG00000031697
1417038_at	ENSMUSG00000059248
1417039_a_at	ENSMUSG00000038545
1417040_a_at	ENSMUSG00000026278
1417041_at	ENSMUSG00000067148
1417042_at	ENSMUSG00000032114
1417043_at	ENSMUSG00000035237
1417044_at	ENSMUSG00000030763
1417045_at	ENSMUSG00000004446
1417046_at	ENSMUSG00000010057
1417047_at	ENSMUSG00000027376
1417048_at	ENSMUSG00000027376
1417049_at	ENSMUSG00000028825
1417050_at	ENSMUSG00000040794
1417051_at	ENSMUSG00000036422
1417052_at	ENSMUSG00000069744
1417053_at	ENSMUSG00000038845
1417053_at	ENSMUSG00000022148
1417054_a_at	ENSMUSG00000037361
1417055_at	ENSMUSG00000037361
1417056_at	ENSMUSG00000022216
1417057_a_at	ENSMUSG00000041247
1417057_a_at	ENSMUSG00000027804
1417058_a_at	ENSMUSG00000042747
1417059_at	ENSMUSG00000042747
1417060_at	ENSMUSG00000036398
